config_name,noise_threshold,buy_rule,sell_rule,stop_loss_pct,take_profit_pct,max_holding_days,decisions_count,hold_count,buy_count,sell_count,operations_count,trades_count,initial_balance,final_balance,total_return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,total_fees,avg_trade_result,model_rmse,model_mae,model_mape,open_position_amount
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.03__tp0.08__hold30,0.001,forecast_and_ema_state,negative_forecast,0.03,0.08,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.04__hold10,0.001,forecast_and_ema_state,negative_forecast,0.05,0.04,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.04__hold20,0.001,forecast_and_ema_state,negative_forecast,0.05,0.04,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.04__hold30,0.001,forecast_and_ema_state,negative_forecast,0.05,0.04,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.06__hold10,0.001,forecast_and_ema_state,negative_forecast,0.05,0.06,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.06__hold20,0.001,forecast_and_ema_state,negative_forecast,0.05,0.06,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.06__hold30,0.001,forecast_and_ema_state,negative_forecast,0.05,0.06,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.08__hold10,0.001,forecast_and_ema_state,negative_forecast,0.05,0.08,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.08__hold20,0.001,forecast_and_ema_state,negative_forecast,0.05,0.08,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast__sl0.05__tp0.08__hold30,0.001,forecast_and_ema_state,negative_forecast,0.05,0.08,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.04__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.04,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.04__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.04,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.04__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.04,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.06__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.06,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.06__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.06,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.06__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.06,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.08__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.08,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.08__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.08,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.02__tp0.08__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.02,0.08,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.04__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.04,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.04__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.04,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.04__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.04,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.06__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.06,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.06__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.06,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.06__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.06,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.08__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.08,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.08__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.08,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.03__tp0.08__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.03,0.08,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.04__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.04,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.04__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.04,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.04__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.04,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.06__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.06,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.06__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.06,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.06__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.06,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.08__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.08,10,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.08__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.08,20,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish__sl0.05__tp0.08__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish,0.05,0.08,30,365,363,1,1,2,1,10000,10087.93,0.879261,0.67008,1.037067,100,0,87.92609473,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.04__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.04,10,365,347,9,9,18,9,10000,9999.64,-0.003595,-0.000839,0.776691,33.333333,0,-0.03994619,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.04__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.04,20,365,347,9,9,18,9,10000,9999.64,-0.003595,-0.000839,0.776691,33.333333,0,-0.03994619,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.04__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.04,30,365,347,9,9,18,9,10000,9999.64,-0.003595,-0.000839,0.776691,33.333333,0,-0.03994619,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.06__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.06,10,365,347,9,9,18,9,10000,10059.52,0.595184,0.627563,0.608137,33.333333,0,6.61315694,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.06__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.06,20,365,347,9,9,18,9,10000,10059.52,0.595184,0.627563,0.608137,33.333333,0,6.61315694,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.06__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.06,30,365,347,9,9,18,9,10000,10059.52,0.595184,0.627563,0.608137,33.333333,0,6.61315694,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.08__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.08,10,365,349,8,8,16,8,10000,10070.2,0.701974,0.649235,0.608137,37.5,0,8.7746743,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.08__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.08,20,365,349,8,8,16,8,10000,10070.2,0.701974,0.649235,0.608137,37.5,0,8.7746743,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.02__tp0.08__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.02,0.08,30,365,349,8,8,16,8,10000,10070.2,0.701974,0.649235,0.608137,37.5,0,8.7746743,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.04__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.04,10,365,351,7,7,14,7,10000,10069.79,0.69788,0.851119,0.794499,57.142857,0,9.96971016,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.04__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.04,20,365,351,7,7,14,7,10000,10069.79,0.69788,0.851119,0.794499,57.142857,0,9.96971016,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.04__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.04,30,365,351,7,7,14,7,10000,10069.79,0.69788,0.851119,0.794499,57.142857,0,9.96971016,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.06__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.06,10,365,353,6,6,12,6,10000,10054.7,0.546962,0.500248,1.0488,50,0,9.11602742,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.06__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.06,20,365,351,7,7,14,7,10000,10059.46,0.594579,0.577633,0.897303,42.857143,0,8.49397911,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.06__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.06,30,365,351,7,7,14,7,10000,10059.46,0.594579,0.577633,0.897303,42.857143,0,8.49397911,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.08__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.08,10,365,351,7,7,14,7,10000,10000.84,0.008392,0.012973,1.013999,42.857143,0,0.11988799,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.08__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.08,20,365,353,6,6,12,6,10000,10016.75,0.167501,0.143676,0.856517,50,0,2.79167553,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.03__tp0.08__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.03,0.08,30,365,355,5,5,10,5,10000,10000.24,0.002353,0.008094,1.019976,40,0,0.04706538,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.04__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.04,10,365,355,5,5,10,5,10000,10146.98,1.469818,1.518499,0.701472,80,0,29.39636376,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.04__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.04,20,365,355,5,5,10,5,10000,10110.16,1.101577,1.253148,0.695594,80,0,22.03154995,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.04__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.04,30,365,355,5,5,10,5,10000,10110.16,1.101577,1.253148,0.695594,80,0,22.03154995,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.06__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.06,10,365,355,5,5,10,5,10000,10068.11,0.68114,0.584553,1.214001,60,0,13.62280944,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.06__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.06,20,365,355,5,5,10,5,10000,10079.53,0.795259,0.706205,0.9975,60,0,15.90517309,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.06__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.06,30,365,355,5,5,10,5,10000,10079.53,0.795259,0.706205,0.9975,60,0,15.90517309,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.08__hold10,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.08,10,365,355,5,5,10,5,10000,10043.05,0.430543,0.362839,0.9975,60,0,8.61085603,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.08__hold20,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.08,20,365,357,4,4,8,4,10000,10044.87,0.448659,0.364511,1.17404,75,0,11.21648686,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_and_ema_state__sell_negative_forecast_or_ema_bearish_or_risk_or_max_hold__sl0.05__tp0.08__hold30,0.001,forecast_and_ema_state,negative_forecast_or_ema_bearish_or_risk_or_max_hold,0.05,0.08,30,365,361,2,2,4,2,10000,10139.52,1.395172,1.148768,0.972688,100,0,69.75858479,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_only__sell_negative_forecast__sl0.02__tp0.04__hold10,0.001,forecast_only,negative_forecast,0.02,0.04,10,365,359,3,3,6,3,10000,10214.09,2.140876,0.681181,2.10232,66.666667,0,71.3625213,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_only__sell_negative_forecast__sl0.02__tp0.04__hold20,0.001,forecast_only,negative_forecast,0.02,0.04,20,365,359,3,3,6,3,10000,10214.09,2.140876,0.681181,2.10232,66.666667,0,71.3625213,2107.69756314,1537.91571758,1.56150688,0
nt0.001__buy_forecast_only__sell_negative_forecast__sl0.02__tp0.04__hold30,0.001,forecast_only,negative_forecast,0.02,0.04,30,365,359,3,3,6,3,10000,10214.09,2.140876,0.681181,2.10232,66.666667,0,71.3625213,2107.69756314,1537.91571758,1.56150688,0
